,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Buy and Hold,Parameter 1,Parameter 2,Week_Type_value,Week_Type,True Labels Strategy,Logistic_Regression_pred,KNN prediction p_1.5,Linear_Model_pred
63,2015-04-06,2015,4,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,14,2015-14,12.11,12.11,12.11,12.11,0.0,6.61,0.004979014926312475,6.649285714285715,6.6772,+,73,73.0,0,1.1,green,114,0,0,14.821
64,2015-04-07,2015,4,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,14,2015-14,12.1,12.1,12.1,12.1,0.0,6.6,-0.0008256764225835768,6.645714285714285,6.6762,-,72,73.0,0,1.1,green,114,0,0,14.821
65,2015-04-08,2015,4,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,14,2015-14,12.12,12.12,12.12,12.12,0.0,6.61,0.0016530063158706199,6.63857142857143,6.6754000000000016,+,72,73.0,0,1.1,green,114,0,0,14.821
66,2015-04-09,2015,4,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,14,2015-14,12.15,12.15,12.15,12.15,0.0,6.63,0.002475273400807109,6.633571428571429,6.676800000000001,+,72,73.0,0,1.1,green,114,0,0,14.821
67,2015-04-10,2015,4,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,14,2015-14,12.2,12.2,12.2,12.2,0.0,6.66,0.00411514938812152,6.626428571428572,6.6793999999999984,+,72,73.0,0,1.1,green,114,0,0,14.821
68,2015-04-13,2015,4,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,15,2015-15,12.16,12.16,12.16,12.16,0.0,6.64,-0.0032786274686755768,6.619285714285715,6.6814,-,71,71.0,0,1.2,green,114,0,0,14.403
69,2015-04-14,2015,4,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,15,2015-15,12.15,12.15,12.15,12.15,0.0,6.63,-0.0008223530564888115,6.612857142857143,6.6836,-,70,71.0,0,1.2,green,114,0,0,14.403
70,2015-04-15,2015,4,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,15,2015-15,12.19,12.19,12.19,12.19,0.0,6.65,0.0032921914285222176,6.6157142857142865,6.6854,+,70,71.0,0,1.2,green,114,0,0,14.403
71,2015-04-16,2015,4,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,15,2015-15,12.17,12.17,12.17,12.17,0.0,6.64,-0.0016408017578155574,6.619285714285715,6.6858,-,69,71.0,0,1.2,green,114,0,0,14.403
72,2015-04-17,2015,4,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,15,2015-15,12.06,12.06,12.06,12.06,0.0,6.58,-0.00903845147267579,6.617857142857143,6.685599999999999,-,68,71.0,0,1.2,green,114,0,0,14.403
73,2015-04-20,2015,4,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,16,2015-16,12.17,12.17,12.17,12.17,0.0,6.64,0.00912089019610085,6.617142857142857,6.6854000000000005,+,68,68.0,0,1.08,green,115,0,0,13.799
74,2015-04-21,2015,4,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,16,2015-16,12.19,12.19,12.19,12.19,0.0,6.65,0.001643498412900346,6.6207142857142856,6.6862,+,68,68.0,0,1.08,green,116,0,0,13.799
75,2015-04-22,2015,4,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,16,2015-16,12.22,12.22,12.22,12.22,0.0,6.67,0.002461059272655275,6.627857142857143,6.687799999999998,+,68,68.0,0,1.08,green,116,0,0,13.799
76,2015-04-23,2015,4,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,16,2015-16,12.22,12.22,12.22,12.22,0.0,6.67,0.0,6.6342857142857135,6.6880000000000015,+,68,68.0,0,1.08,green,116,0,0,13.799
77,2015-04-24,2015,4,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,16,2015-16,12.28,12.28,12.28,12.28,0.0,6.7,0.004909963152930796,6.640714285714287,6.6886,+,68,68.0,0,1.08,green,116,0,0,13.799
78,2015-04-27,2015,4,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,17,2015-17,12.22,12.22,12.22,12.22,0.0,6.67,-0.004885973204530214,6.645714285714287,6.6873999999999985,-,67,67.0,0,1.21,green,116,0,0,13.568
79,2015-04-28,2015,4,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,17,2015-17,12.22,12.22,12.22,12.22,0.0,6.67,0.0,6.65,6.685599999999999,+,67,67.0,0,1.21,green,116,0,0,13.568
80,2015-04-29,2015,4,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,17,2015-17,12.16,12.16,12.16,12.16,0.0,6.64,-0.004910034658984097,6.650714285714287,6.6831999999999985,-,67,67.0,0,1.21,green,116,0,0,13.568
81,2015-04-30,2015,4,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,17,2015-17,12.06,12.06,12.06,12.06,0.0,6.58,-0.008223602423771403,6.6450000000000005,6.6794,-,66,67.0,0,1.21,green,116,0,0,13.568
82,2015-05-01,2015,5,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,17,2015-17,12.19,12.19,12.19,12.19,0.0,6.65,0.010779378777562744,6.645714285714285,6.6770000000000005,+,66,67.0,0,1.21,green,116,0,0,13.568
83,2015-05-04,2015,5,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,18,2015-18,12.21,12.21,12.21,12.21,0.0,6.66,0.0016405867117135207,6.647857142857142,6.674000000000001,+,66,66.0,0,1.44,green,117,0,0,13.337
84,2015-05-05,2015,5,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,18,2015-18,12.09,12.09,12.09,12.09,0.0,6.6,-0.009827970089421378,6.644285714285713,6.67,-,65,66.0,0,1.44,green,117,0,0,13.337
85,2015-05-06,2015,5,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,18,2015-18,12.07,12.07,12.07,12.07,0.0,6.59,-0.0016543734217863149,6.640714285714287,6.665400000000001,-,64,66.0,0,1.44,green,118,0,0,13.337
86,2015-05-07,2015,5,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,18,2015-18,12.12,12.12,12.12,12.12,0.0,6.61,0.00414264248220042,6.642857142857142,6.6612,+,64,66.0,0,1.44,green,118,0,0,13.337
87,2015-05-08,2015,5,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,18,2015-18,12.24,12.24,12.24,12.24,0.0,6.68,0.00990087731510303,6.645714285714285,6.6583999999999985,+,64,66.0,0,1.44,green,118,0,0,13.337
88,2015-05-11,2015,5,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,19,2015-19,12.21,12.21,12.21,12.21,0.0,6.66,-0.0024509348990228164,6.646428571428572,6.6558,-,63,63.0,0,1.51,green,119,0,0,12.733
89,2015-05-12,2015,5,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,19,2015-19,12.16,12.16,12.16,12.16,0.0,6.64,-0.0040949279000706,6.644285714285713,6.6518,-,62,63.0,0,1.51,green,119,0,0,12.733
90,2015-05-13,2015,5,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,19,2015-19,12.16,12.16,12.16,12.16,0.0,6.64,0.0,6.642142857142857,6.6486,+,62,63.0,0,1.51,green,119,0,0,12.733
91,2015-05-14,2015,5,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,19,2015-19,12.28,12.28,12.28,12.28,0.0,6.7,0.009868452254514937,6.642142857142857,6.6472000000000016,+,62,63.0,0,1.51,green,119,0,0,12.733
92,2015-05-15,2015,5,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,19,2015-19,12.28,12.28,12.28,12.28,0.0,6.7,0.0,6.644285714285713,6.645600000000001,+,62,63.0,0,1.51,green,120,0,0,12.733
93,2015-05-18,2015,5,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,20,2015-20,12.29,12.29,12.29,12.29,0.0,6.71,0.000814317007975518,6.647142857142856,6.6458,+,62,62.0,0,1.74,green,120,0,0,12.501
94,2015-05-19,2015,5,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,20,2015-20,12.27,12.27,12.27,12.27,0.0,6.7,-0.0016274510682200427,6.65142857142857,6.6454,-,61,62.0,0,1.74,green,120,0,0,12.501
95,2015-05-20,2015,5,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,20,2015-20,12.25,12.25,12.25,12.25,0.0,6.68,-0.0016298903386535724,6.658571428571428,6.6468,-,60,62.0,0,1.74,green,120,0,0,12.501
96,2015-05-21,2015,5,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,20,2015-20,12.26,12.26,12.26,12.26,0.0,6.69,0.0008163112745256385,6.661428571428572,6.649,+,60,62.0,0,1.74,green,120,0,0,12.501
97,2015-05-22,2015,5,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,20,2015-20,12.24,12.24,12.24,12.24,0.0,6.68,-0.0016314334534088815,6.662857142857143,6.6498,-,59,62.0,0,1.74,green,120,0,0,12.501
98,2015-05-26,2015,5,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,21,2015-21,12.15,12.15,12.15,12.15,0.0,6.63,-0.007352804697068337,6.665,6.6502,-,58,58.0,0,1.81,green,120,0,0,11.711
99,2015-05-27,2015,5,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,21,2015-21,12.28,12.28,12.28,12.28,0.0,6.7,0.0106996041631906,6.672857142857143,6.6507999999999985,+,58,58.0,0,1.81,green,120,0,0,11.711
100,2015-05-28,2015,5,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,21,2015-21,12.27,12.27,12.27,12.27,0.0,6.7,-0.000814459321328953,6.679285714285713,6.6518000000000015,-,57,58.0,0,1.81,green,121,0,0,11.711
101,2015-05-29,2015,5,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,21,2015-21,12.2,12.2,12.2,12.2,0.0,6.66,-0.005704936651339088,6.6778571428571425,6.6507999999999985,-,56,58.0,0,1.81,green,121,0,0,11.711
102,2015-06-01,2015,6,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,22,2015-22,12.21,12.21,12.21,12.21,0.0,6.66,0.0008196568671687832,6.6778571428571425,6.65,+,56,56.0,0,1.57,green,121,0,0,11.293
103,2015-06-02,2015,6,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,22,2015-22,12.19,12.19,12.19,12.19,0.0,6.65,-0.0016378995954022812,6.678571428571429,6.6478,-,55,56.0,0,1.57,green,121,0,0,11.293
104,2015-06-03,2015,6,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,22,2015-22,12.2,12.2,12.2,12.2,0.0,6.66,0.0008202575148397173,6.6800000000000015,6.6462,+,55,56.0,0,1.57,green,121,0,0,11.293
105,2015-06-04,2015,6,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,22,2015-22,12.12,12.12,12.12,12.12,0.0,6.61,-0.006557326560635568,6.673571428571429,6.644,-,54,56.0,0,1.57,green,121,0,0,11.293
106,2015-06-05,2015,6,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,22,2015-22,12.08,12.08,12.08,12.08,0.0,6.59,-0.0033004125984372745,6.665714285714286,6.6436,-,53,56.0,0,1.57,green,121,0,0,11.293
107,2015-06-08,2015,6,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,23,2015-23,12.02,12.02,12.02,12.02,0.0,6.56,-0.004966795082595121,6.655,6.643000000000002,-,52,52.0,0,1.35,green,121,0,0,10.503
108,2015-06-09,2015,6,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,23,2015-23,12.01,12.01,12.01,12.01,0.0,6.55,-0.0008320766039701112,6.644285714285715,6.642,-,51,52.0,0,1.35,green,121,0,0,10.503
109,2015-06-10,2015,6,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,23,2015-23,12.12,12.12,12.12,12.12,0.0,6.61,0.00915915523730626,6.639285714285713,6.6412,+,51,52.0,0,1.35,green,121,0,0,10.503
110,2015-06-11,2015,6,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,23,2015-23,12.13,12.13,12.13,12.13,0.0,6.62,0.0008249950055467803,6.6342857142857135,6.6416,+,51,52.0,0,1.35,green,122,0,0,10.503
111,2015-06-12,2015,6,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,23,2015-23,12.07,12.07,12.07,12.07,0.0,6.59,-0.004946465991875759,6.627857142857144,6.642,-,50,52.0,0,1.35,green,122,0,0,10.503
112,2015-06-15,2015,6,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2015-24,12.02,12.02,12.02,12.02,0.0,6.56,-0.004142352903360846,6.622857142857143,6.6416,-,49,49.0,0,1.09,green,122,0,0,9.899
113,2015-06-16,2015,6,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2015-24,12.07,12.07,12.07,12.07,0.0,6.59,0.004159583365592079,6.615,6.6412,+,49,49.0,0,1.09,green,122,0,0,9.899
114,2015-06-17,2015,6,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2015-24,12.1,12.1,12.1,12.1,0.0,6.6,0.0024855275735522486,6.607857142857143,6.6412,+,49,49.0,0,1.09,green,122,0,0,9.899
115,2015-06-18,2015,6,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2015-24,12.21,12.21,12.21,12.21,0.0,6.66,0.00909095701555307,6.607857142857143,6.642199999999999,+,49,49.0,0,1.09,green,122,0,0,9.899
116,2015-06-19,2015,6,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,24,2015-24,12.19,12.19,12.19,12.19,0.0,6.65,-0.0016378995954022812,6.607142857142858,6.6426,-,48,49.0,0,1.09,green,123,0,0,9.899
117,2015-06-22,2015,6,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2015-25,12.24,12.24,12.24,12.24,0.0,6.68,0.0041015743023349325,6.609285714285713,6.643000000000002,+,48,48.0,0,1.4,green,123,0,0,9.668
118,2015-06-23,2015,6,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2015-25,12.22,12.22,12.22,12.22,0.0,6.67,-0.001633813820897001,6.6099999999999985,6.6436,-,47,48.0,0,1.4,green,123,0,0,9.668
119,2015-06-24,2015,6,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2015-25,12.16,12.16,12.16,12.16,0.0,6.64,-0.004910034658984097,6.6121428571428575,6.6438,-,46,48.0,0,1.4,green,123,0,0,9.668
120,2015-06-25,2015,6,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2015-25,12.13,12.13,12.13,12.13,0.0,6.62,-0.002467202887232456,6.614285714285713,6.643199999999998,-,45,48.0,0,1.4,green,123,0,0,9.668
121,2015-06-26,2015,6,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,25,2015-25,12.07,12.07,12.07,12.07,0.0,6.59,-0.004946465991875759,6.616428571428572,6.6422,-,44,48.0,0,1.4,green,123,0,0,9.668
122,2015-06-29,2015,6,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2015-26,11.9,11.9,11.9,11.9,0.0,6.49,-0.01408439080286028,6.6121428571428575,6.6404000000000005,-,43,43.0,0,0.88,green,123,0,0,8.691
123,2015-06-30,2015,6,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2015-26,11.92,11.92,11.92,11.92,0.0,6.5,0.001680714351695478,6.604285714285713,6.6376,+,43,43.0,0,0.88,green,124,0,0,8.691
124,2015-07-01,2015,7,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2015-26,11.97,11.97,11.97,11.97,0.0,6.53,0.00419462576814289,6.597857142857142,6.6352,+,43,43.0,0,0.88,green,124,0,0,8.691
125,2015-07-02,2015,7,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,26,2015-26,11.97,11.97,11.97,11.97,0.0,6.53,0.0,6.593571428571429,6.6324000000000005,+,43,43.0,0,0.88,green,124,0,0,8.691
126,2015-07-06,2015,7,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2015-27,11.95,11.95,11.95,11.95,0.0,6.52,-0.0016708855510921827,6.590714285714285,6.6294,-,43,43.0,0,0.85,green,124,0,0,8.646
127,2015-07-07,2015,7,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2015-27,11.99,11.99,11.99,11.99,0.0,6.54,0.003347291042923528,6.587142857142857,6.6262,+,43,43.0,0,0.85,green,124,0,0,8.646
128,2015-07-08,2015,7,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2015-27,11.88,11.88,11.88,11.88,0.0,6.48,-0.009174286519688768,6.578571428571428,6.6224,-,42,43.0,0,0.85,green,124,0,0,8.646
129,2015-07-09,2015,7,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2015-27,11.9,11.9,11.9,11.9,0.0,6.49,0.0016834702317478636,6.566428571428572,6.6188,+,42,43.0,0,0.85,green,125,0,0,8.646
130,2015-07-10,2015,7,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,27,2015-27,11.99,11.99,11.99,11.99,0.0,6.54,0.007563031010350941,6.558571428571428,6.6168000000000005,+,42,43.0,0,0.85,green,125,0,0,8.646
131,2015-07-13,2015,7,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2015-28,12.08,12.08,12.08,12.08,0.0,6.59,0.007506188048459706,6.552142857142857,6.616999999999999,+,42,42.0,0,1.07,green,125,0,0,8.415
132,2015-07-14,2015,7,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2015-28,12.13,12.13,12.13,12.13,0.0,6.62,0.004139068236938881,6.548571428571429,6.6164,+,42,42.0,0,1.07,green,125,0,0,8.415
133,2015-07-15,2015,7,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x0000023EB13CF5E0>>,28,2015-28,12.12,12.12,12.12,12.12,0.0,6.61,-0.0008243149498301516,6.546428571428572,6.615399999999998,-,41,42.0,0,1.07,green,125,0,0,8.415
